Subject,Predicate,Object
Christina Clay,teaches_module,EE4437
Maria White,teaches_module,EC6101
Michael Walker,teaches_module,BMK5300B
Daniel Christian,teaches_module,PR5135
Ashlee Ballard,teaches_module,FST4103
Julie Logan,teaches_module,AR5955C
Lindsey Stokes,teaches_module,XFA4408
Christopher Brown,teaches_module,AN2203
Lisa Meyer,teaches_module,LL5008AV
Andrea Wright,teaches_module,LL6383Z
Danielle Jones,teaches_module,BZD6004
Michael Moore,teaches_module,CFG2002VN
Matthew Vincent,teaches_module,ME5400A
Victoria Rodriguez,teaches_module,SE4218
Kelly Richardson,teaches_module,TS1101E
Sharon Miller,teaches_module,IS4233
Colleen Kaufman,teaches_module,HM5105
Justin Black,teaches_module,CE5002A
Diane Roberts,teaches_module,IPM2103
Joel Evans,teaches_module,CAS6660
Alexandra Hill,teaches_module,RE3807
Stephanie Calhoun,teaches_module,LLJ5190
Michael Hayes,teaches_module,MA2202
Bradley Hunt,teaches_module,LLJ5251V
Leah Walters,teaches_module,PH4213HM
Tyrone Stuart,teaches_module,PS4314
Dennis Martin,teaches_module,PH3244
Tiffany Benjamin,teaches_module,TEE3501
Donald Mayo,teaches_module,PH3203
Fred Brown,teaches_module,BMS5415
David Mann,teaches_module,PL5221R
George Sutton,teaches_module,GEH1054
Kimberly Gray,teaches_module,FIN3702A
Jacob Browning,teaches_module,UTOD2002
Cory Bush,teaches_module,TCN4122
Hayley Roberts,teaches_module,EC2374
Christopher Ramos,teaches_module,SH5402
Spencer Cooper,teaches_module,LL5461V
Raymond Taylor,teaches_module,NUR2502
Desiree King,teaches_module,BMO6023A
Antonio Hernandez,teaches_module,NHT2211
Diana Gill,teaches_module,CH6248
Jeffrey Pollard,teaches_module,BT5151
Tina Lewis,teaches_module,NSS2001C
Scott Johnson,teaches_module,PS4883A
Kyle Bolton,teaches_module,SPH5417
Jackie Anderson,teaches_module,BN2111
Nicole James,teaches_module,EG3612
Jessica Walker,teaches_module,MUA2159
Regina Brown,teaches_module,SE3551
Shelby Bell,teaches_module,JS2233
Christina Cervantes,teaches_module,CP3108B
Robert Jones,teaches_module,GMS5721
Michael Myers,teaches_module,LL5008BV
Terri Nichols,teaches_module,YSS3364
Jacob Payne,teaches_module,GET1040
Christina Farmer,teaches_module,GMS5502
Ann Obrien,teaches_module,LC5336
Julia Marshall,teaches_module,SPH6001
Andrew Hughes,teaches_module,ESE4502N
Deborah Jones,teaches_module,EE5507
Sheena Johnson,teaches_module,CM5268
Rebecca Bridges,teaches_module,MA1100
Candice Gomez,teaches_module,PR5134A
Vickie Steele,teaches_module,NHT2207
Jay Herrera,teaches_module,BSE3751
Edwin Vang,teaches_module,SW4660
Javier King,teaches_module,PL5306
Amy Garcia,teaches_module,YSS2202
Amber Andrade,teaches_module,PL5221
David Rojas,teaches_module,EL5102R
Jessica Jackson,teaches_module,LL5459X
Lisa Gray,teaches_module,GESS1010
Zachary Martinez,teaches_module,IE5909B
Eugene Evans,teaches_module,UTOA2001PL
Emily Henry,teaches_module,EE5111
Andrew Porter,teaches_module,PR1150
Mark Blanchard,teaches_module,BMA5404
Ashley Cooper,teaches_module,TCX2003
William Daugherty,teaches_module,PC1101
Kristina Taylor,teaches_module,ID5356
Bobby Pruitt,teaches_module,PP5278
Charles Flynn,teaches_module,IE5268
Brianna Scott,teaches_module,BMG5104
Sarah Martinez,teaches_module,GL4101
Nicholas Castillo,teaches_module,FST2313
Rhonda Alvarez,teaches_module,DBA3701
Kathleen George,teaches_module,GESS1000
Jody Johnson,teaches_module,PH6210
Deborah Hayes,teaches_module,CH4243
Tiffany Cruz,teaches_module,PR1152
Jody Fuller,teaches_module,ST4299
Robert Benson,teaches_module,BME5302
Sharon Arnold,teaches_module,LL6322
Bradley Brooks,teaches_module,BSN3701B
Michael Green,teaches_module,ELC5207
Sheila Lopez,teaches_module,FE5223
Kurt Mercado,teaches_module,SE4212
Kimberly Grant,teaches_module,HSI2009
Cameron Lopez,teaches_module,EC6880
Ann Ramos,teaches_module,NM6660
Colleen Lucas,teaches_module,CN5190
Ashley Cook,teaches_module,BMK5102
Steven Flynn,teaches_module,PR5113
Andrew Gilbert DVM,teaches_module,CN1101A
Christopher Frederick,teaches_module,TIE2130
Jennifer Ewing,teaches_module,GEX1032
Jillian Coleman,teaches_module,PL4246
Angel Thompson,teaches_module,FIN3139
Dawn Nixon DDS,teaches_module,TME2151
Amanda Oliver,teaches_module,UTS2402
Adam Rhodes MD,teaches_module,LC5336
Daniel Osborne,teaches_module,PL3281A
Nathaniel Reid,teaches_module,ME5422
William Lee,teaches_module,IS2101
Anthony Kelly,teaches_module,ABM5004
Calvin Martinez,teaches_module,NM2104
Monica Meyers,teaches_module,LL5402
Jenna Mason,teaches_module,LSM3216
Andrea Bird,teaches_module,MUA3178
Holly Alexander,teaches_module,MUA2108
Barbara Moore,teaches_module,DMB1201FIN
Alexis Lin,teaches_module,YID2216
Erik Maynard,teaches_module,CM2122
Louis Hartman,teaches_module,MA2288
Brian Castro,teaches_module,CN5202
Brittany Parsons,teaches_module,OT5001
Edward Chavez,teaches_module,MA1521
Anna Kelly,teaches_module,RE5001
William Hull,teaches_module,LL6525
Matthew Martinez,teaches_module,TCE2155
Scott Johnson,teaches_module,PP5223
Timothy Matthews,teaches_module,SPH5003
Dr. Jonathan Murphy,teaches_module,DSA1101
Jeremy Lester,teaches_module,LAD4008
Joshua Bell,teaches_module,MT5900
Jill Cochran,teaches_module,PR5134
Kirsten Mckenzie,teaches_module,BMK5101
Robert Jones,teaches_module,CS2101
Jennifer Perkins,teaches_module,GL4883B
Jason Lyons,teaches_module,MUH3203
Matthew Mcconnell,teaches_module,BL5661
Joseph Rhodes,teaches_module,PL4880K
Jennifer Luna,teaches_module,LLJ5434V
Brittany Carpenter,teaches_module,PF2205
Cody Marshall Jr.,teaches_module,DSA4312
Stephanie Wilson,teaches_module,FIN4716
Annette Blevins,teaches_module,MEM5102
Jason Allen,teaches_module,PS4314HM
Monica Valdez,teaches_module,EN2202
Christine Gomez,teaches_module,FT5101
Catherine West,teaches_module,EN3224
Tonya Roberts,teaches_module,LLJ5111V
Ronald Rodriguez,teaches_module,BMA5803
Lisa Tucker,teaches_module,IE5405
Roy Black,teaches_module,GESS1003
Jordan Wagner,teaches_module,CS6204
Savannah Adams,teaches_module,PL4224
Joel Collins,teaches_module,IS4231
Sean Acosta,teaches_module,SEA5214
Jennifer Harris,teaches_module,EN4232HM
Terri Brady,teaches_module,PF3207
Ashley Mack,teaches_module,SFI2034
Christopher Moore,teaches_module,DSA5204
Ashley Dawson,teaches_module,MUL2107
Andre Kelly,teaches_module,RVSS1000
Michael Watts,teaches_module,MUT3224
Denise Caldwell,teaches_module,CS3281
Kevin Jones,teaches_module,UTOA2002PL
Bradley Smith,teaches_module,BL5301
Jessica Robertson,teaches_module,SC2204
Danny Faulkner,teaches_module,PH2201
Linda Jefferson,teaches_module,AR3412
Jennifer Faulkner,teaches_module,DSA5201
William Evans,teaches_module,LLD5322
Vanessa Reynolds,teaches_module,LC2010G
Theresa Guerra,teaches_module,EC2374
Ian Nunez,teaches_module,QF5210A
Christy Jimenez,teaches_module,LAH2201
Alexander Larsen,teaches_module,NMC5341
Trevor Koch,teaches_module,BI3712R
Courtney Johnson,teaches_module,LAD1004
Tammy Porter,teaches_module,SP2251
Donald Flores,teaches_module,ACC4711
Jeffrey Miller,teaches_module,MNO2705C
Billy Gibson,teaches_module,GMS5702
Robin Navarro,teaches_module,NST2055
Ivan Anderson,teaches_module,GEH1014
Maria Rose,teaches_module,HY3260
Mathew Walters,teaches_module,YIR4301
Sue Wright,teaches_module,EE6531
Roberto Martin,teaches_module,CM1102
Christopher Jackson,teaches_module,PS4322HM
Sara House,teaches_module,BL5233
Elizabeth Walker,teaches_module,MUA1102
Katherine Young,teaches_module,BME5051
Ms. Stacie Burch,teaches_module,GE4224
Caitlin Brown,teaches_module,BMF5346A
Bob Hayes,teaches_module,HY5412
Katherine Suarez,teaches_module,PR5136
Mallory Shepherd,teaches_module,CLC3303
Kelsey Gross,teaches_module,HSI2014
Willie Wong,teaches_module,GMS5116
Frank Lopez,teaches_module,FAS3550
Philip Ramirez,teaches_module,FSC5101
Nicholas Christian,teaches_module,ESE5202
Sean Wolfe,teaches_module,CE3166
Christopher Huff,teaches_module,CM3289N
Kristen Anderson,teaches_module,CS4234
Dakota Howard,teaches_module,FIN4752
Tracy Wilcox,teaches_module,LL5021V
Raymond Owens,teaches_module,HY5207
Ethan Simmons,teaches_module,LC5089
Lisa Mcclure,teaches_module,PH4212
Melissa Ramirez,teaches_module,HY4216
Amanda Campos,teaches_module,MKT3702A
Ann Smith,teaches_module,LAT4201HM
Alejandro Blake,teaches_module,EE6990
Timothy Williamson,teaches_module,ST5211X
Ian Huber,teaches_module,MUA4110
Scott Watson MD,teaches_module,LL4377V
Tonya Perez,teaches_module,HY2262
Samantha Hendrix,teaches_module,PS4311HM
Michael Chapman,teaches_module,PL3104
Candice Buck,teaches_module,QT5198
Jennifer Livingston,teaches_module,PR5198
Tammy Sullivan,teaches_module,LLJ5213V
Dawn Sullivan,teaches_module,DMC1401
Tyler Thompson,teaches_module,BME5302
Donald Pineda,teaches_module,YIR3301G
Jacqueline Hanna,teaches_module,LAD2003
Laura Harrison,teaches_module,NUR4102B
Monique Williams,teaches_module,CM4299
Michelle Smith,teaches_module,EC4308
Lori Brown,teaches_module,SC4210HM
Timothy Meyer,teaches_module,PS2237
Randy Francis,teaches_module,RVSS1001
Sandra Palmer,teaches_module,AR5955H
Shelia Perry,teaches_module,MUA1115
Amy Jones,teaches_module,PR5211
Anna Lynch,teaches_module,TS2243
Robin Suarez,teaches_module,CS5275
Aaron Daniels,teaches_module,PC4274A
Justin Campbell,teaches_module,PR5224
Michael Russell,teaches_module,TBA2103
Joseph Thomas,teaches_module,UTW1001Q
Mr. Derek Peters II,teaches_module,CM5211
Caitlin Herrera,teaches_module,MT5913
Steven Porter,teaches_module,MUA2210
Madison Wall,teaches_module,NMC5323
Danielle Hernandez,teaches_module,ES1103
Gabriel Sanders,teaches_module,MKT3702
Christopher Ayala,teaches_module,BMA5406
Adrienne Stewart,teaches_module,AR1102
Sydney Welch,teaches_module,RVSS1002
Dr. Jessica Fisher,teaches_module,PF4102
Christina Summers,teaches_module,EE5442
Samantha Peterson,teaches_module,QF4212
Kelly Singh,teaches_module,GEN2050Y
Angela Jackson,teaches_module,NHT2208
Jacqueline Harrison,teaches_module,YHU4243
Sharon King,teaches_module,PC5101
Karen Ortiz,teaches_module,DMC1401IS
Amber Johnson,teaches_module,ISD5105
Sarah Potts,teaches_module,PR3288
Calvin Wright,teaches_module,SH5202
Justin Gutierrez,teaches_module,PL6770
Kimberly Williams,teaches_module,YSS3202
Sean Jimenez,teaches_module,CS4240
Collin Garcia,teaches_module,PL4401
Mark Mcgee,teaches_module,CS4246
Kevin Garza,teaches_module,UTS2103
Gail Ramirez,teaches_module,TME4102
John Marks,teaches_module,CE3116
Nathaniel Price,teaches_module,SN4660HM
Donald Young,teaches_module,MA1312
Arthur Melton,teaches_module,UTOS2001P
Jessica Malone,teaches_module,PLC5006
Randall Harrison,teaches_module,SPH3203
Luis Fox,teaches_module,EE4437
Brandon West,teaches_module,DOS3712
Yolanda Johnson,teaches_module,SH5109
Vincent Sawyer,teaches_module,QF5210
Timothy Hodge,teaches_module,LC5337
Alexandria Lee,teaches_module,MUA3177
Sarah Moore,teaches_module,AN4210
David Christensen,teaches_module,PC3411
David Chambers,teaches_module,MUA3162
Robert Madden,teaches_module,GMS6800
Jennifer Potter,teaches_module,MDG5237
Erika Andrade,teaches_module,CM5241
Stephen Thompson,teaches_module,TBA3241
James Martinez,teaches_module,LL6276V
Michael Edwards,teaches_module,SPH6002
Paul Dawson PhD,teaches_module,LI5101
Cindy Walker,teaches_module,ID4109
Angela Woodard,teaches_module,BN5001
Amanda Hood,teaches_module,GEC1018
Michael Robinson,teaches_module,BI3003B
Ashley Mason,teaches_module,PS2257
Dennis Martinez,teaches_module,MB5103
Kyle Davis,teaches_module,LC1002B
Brad Wilson,teaches_module,CE5104B
Erica Perez,teaches_module,EN2203
Elizabeth Nguyen,teaches_module,DOS4811
Andrew Gonzales,teaches_module,MUA4178
Joe Reed,teaches_module,YSC2229
Douglas Johnson,teaches_module,PL4236
Ana Craig,teaches_module,QF5206
Jessica Smith,teaches_module,NUR5613
Brian Perez,teaches_module,YSC4209
Jenny Adams,teaches_module,BPS5224
Tammy Hudson,teaches_module,SA4111
John Daniels,teaches_module,LCJ5001
Christopher Day,teaches_module,CH3293
Pamela Gould,teaches_module,MA3205
Marie Berg,teaches_module,NHS4001B
Devin Colon,teaches_module,CM4225
Cynthia Carter,teaches_module,INT3202
Jon Brown,teaches_module,IS3106
Suzanne Mclean,teaches_module,LAV4202HM
Amy Graves,teaches_module,CN6020
Michael Rodriguez,teaches_module,TME3122
Patrick Williams,teaches_module,BWS3804
Brandon Christian,teaches_module,RE3701
Melissa Burke,teaches_module,MA5401
Jonathan Goodman,teaches_module,LL4094BV
Denise Pham,teaches_module,MS2211
Gerald Robles,teaches_module,DL5201
Lindsey Ramsey,teaches_module,LLJ5099
Michael Mullins,teaches_module,ME4262
Ryan Clark MD,teaches_module,LL6402
Tami Andrade,teaches_module,MS2210
Jesse Young,teaches_module,BMA5271
Robert Clark,teaches_module,MUA5115
Ricky Hull,teaches_module,EC5102R
Jeffrey Moreno,teaches_module,YHU3397
Andrew Miller,teaches_module,LL5109V
Rebecca Dillon,teaches_module,DMB1203MNO
Ryan Collins,teaches_module,RE6005
Justin Perez,teaches_module,CM3288R
Tyler Howell,teaches_module,CS2040
Ian Wilson,teaches_module,LL5525
Cameron Hernandez,teaches_module,MUA2256A
Jacqueline Hernandez,teaches_module,LLJ5032
Christopher Miller,teaches_module,YSS4224
Monica Williams,teaches_module,MUA4196
Cynthia White,teaches_module,PC5209
Crystal Leon,teaches_module,MKT4761F
Alexandra Brown,teaches_module,LAK3202
Tyler Frost,teaches_module,BMC5037
Maria Wallace,teaches_module,CDE2502
Chad Williams,teaches_module,TSC3223
Stephanie Klein,teaches_module,IS6003
Danielle Potter,teaches_module,UTOA2001PL
Valerie Everett MD,teaches_module,LLD5034V
Jessica Morgan,teaches_module,LC1003
Deborah Schmitt,teaches_module,CN5162
Benjamin Lopez,teaches_module,ID5356
Michael Weaver,teaches_module,MUA3161
Adrian Jones,teaches_module,ETP4212
Barry Colon,teaches_module,ME5517
Bobby Lopez,teaches_module,GEX1009T
Joseph Rojas,teaches_module,CLC3307
Benjamin Fletcher,teaches_module,ESE5001
Elizabeth Lowe,teaches_module,PC3193
William Smith,teaches_module,MA1301
Daniel Collins,teaches_module,HY5409
Anthony Harrell,teaches_module,ETP3201I
Debra Avery,teaches_module,LL5485X
Michael Fisher,teaches_module,LSM2252
Amy Allen,teaches_module,CDE5311
Eric Sullivan,teaches_module,FST3312
Jennifer Soto,teaches_module,SPH5312
Denise Mitchell,teaches_module,DMB1203DAO
Tiffany Gomez,teaches_module,TIC4304
Kelly Wong,teaches_module,HSI2002
Brian Campbell,teaches_module,MUA3109
Alison Oliver,teaches_module,GEX1022
Ashley Woods,teaches_module,PS4881DHM
Sara Mendoza,teaches_module,SW4232
William Velazquez,teaches_module,YSS3314
John Bishop,teaches_module,PC5221
Thomas Cohen,teaches_module,HY2235
Kathryn Zuniga,teaches_module,UTOS2201S
David Boyer,teaches_module,YHU4240
Ashley Garrett,teaches_module,YIR3301G
Sarah Walker,teaches_module,IS5451
Joshua Scott,teaches_module,CS4242
Christine Tran,teaches_module,EE5518
Michelle Wood,teaches_module,CE4104
Dustin Rodriguez,teaches_module,MUL2110
Casey Jones,teaches_module,PP5906
Tracy Gonzalez,teaches_module,LAM4201HM
Jamie Price DDS,teaches_module,PP5406
Jill Mooney,teaches_module,EC4354HM
Jesse Perez,teaches_module,FSC5203
Joseph Arroyo,teaches_module,CE5010B
Michael Chapman,teaches_module,TPS5202
Anita Brown,teaches_module,TME3241
Jason Key,teaches_module,LL4528V
Karen Duncan,teaches_module,CDM5101
Erin Hunter,teaches_module,LL5295
Colleen Rodriguez,teaches_module,EC4362
Danielle Perkins,teaches_module,PL6208
Julie Montes,teaches_module,MA2104
Rebecca Hays,teaches_module,GMS6813
Kristy Smith,teaches_module,GS5002
Erika Sampson,teaches_module,BMG5205
Michael Garcia,teaches_module,CH4660HM
Kathy Rowe,teaches_module,YIR3318G
Joseph Hernandez,teaches_module,YIR4301G
Christopher Cantu,teaches_module,NUR5801G
Nicole Wade,teaches_module,TIE2030
Eric Smith,teaches_module,GE4218HM
Lindsey Horton,teaches_module,EE4511
Alyssa Jones,teaches_module,GL4401
Michael Simpson,teaches_module,SH5002
Shirley Glover,teaches_module,LL4359Z
Maurice Porter,teaches_module,DMX1107
Samantha Perez,teaches_module,PHS2102
Cole Landry,teaches_module,MLE5240
Steven Underwood,teaches_module,HY5207
Elizabeth Rowland,teaches_module,PL4234HM
Susan Thomas,teaches_module,BMF5391C
Rachel Smith,teaches_module,NM4206HM
Kayla Oneal,teaches_module,EE5508
Kara Hayes,teaches_module,PC5204B
Elizabeth Love,teaches_module,GES1012
Michelle Freeman,teaches_module,LL5043
Krista Jacobs,teaches_module,PL4251HM
William Erickson,teaches_module,CHC5307
Kenneth Ruiz MD,teaches_module,HSI2013
Jamie Kirk,teaches_module,GEH1022
Valerie Zavala,teaches_module,AUD5115
Deanna Johnson,teaches_module,SP2201
Christopher Cummings,teaches_module,BMA5539
Lisa Carrillo,teaches_module,CS4239
Katie Butler,teaches_module,PR5134
Jennifer Pollard,teaches_module,UTW1001T
Alexis Brooks,teaches_module,YHU2268
Mark Bradshaw,teaches_module,TPS5203
Cynthia Nelson,teaches_module,PF2102
Tiffany Gonzalez,teaches_module,EC2205
Christopher Nolan,teaches_module,YSS3259
Timothy Brown,teaches_module,YIR3301
Mark Cook,teaches_module,HY4205HM
Benjamin Martin,teaches_module,GMS5701
Adam Hogan,teaches_module,ACE5401
Erin Swanson,teaches_module,YSC2244
Dawn Vega,teaches_module,PL4219HM
Sheila Jackson,teaches_module,EE5002
Mary Fernandez,teaches_module,HM5107
Duane Rubio,teaches_module,SW3103C
Vanessa Gutierrez,teaches_module,ESE5003
Shelly Steele,teaches_module,LC1002I
Pamela Nash,teaches_module,FST4312
George Watts,teaches_module,JSC5302
Steven Pope Jr.,teaches_module,BL5202A
Spencer Schultz,teaches_module,LAJ1201
Aimee Joyce,teaches_module,UTW1001Q
Douglas George,teaches_module,TCE4408
Heather Hendricks,teaches_module,MA1513
Andre Ray,teaches_module,CM3289R
James Bartlett,teaches_module,DSA5104
Shannon Owen,teaches_module,SWM5106
Amy Valdez,teaches_module,NPS2001A
Evelyn Castillo,teaches_module,LL4054
Steven Griffin,teaches_module,VM5101
Emily Carlson,teaches_module,LSM3266
Emily Kelley,teaches_module,ECA5304
David Martin,teaches_module,DMB1204ACC
Sandra Clark,teaches_module,BIH5004
Scott Fletcher,teaches_module,LL5012
Sergio Ayers,teaches_module,BT4103
Robert Johnson,teaches_module,LAG4202
Daniel Williams,teaches_module,ST5210
Steven Campbell,teaches_module,CE5308A
Donald Cook,teaches_module,FST3103
Steve Lewis,teaches_module,BL5311
Christopher Murphy,teaches_module,PE4402E
Rick Torres,teaches_module,YSS3243
Cynthia Melendez,teaches_module,ISY5002
Alan Huynh,teaches_module,LSM2234
John Ortiz,teaches_module,NUR5803G
Anne Jordan,teaches_module,DSA1101
Austin Carr,teaches_module,PC3411
Melanie Chavez,teaches_module,NHS3911EN
Melinda Little,teaches_module,RE5014
Alisha Reyes,teaches_module,YHU4278
Kimberly Allen,teaches_module,NUR5702
Shannon Benjamin,teaches_module,UTC2726
Thomas Thomas,teaches_module,SPH5315
Mark Johnson,teaches_module,MT5026
Michael Espinoza,teaches_module,LL5309V
Kathleen Lawrence,teaches_module,YIR4306G
Theresa Wilson,teaches_module,YIR3307
Angela Gonzalez,teaches_module,FSC3101
Michael Hernandez,teaches_module,HY4401HM
Terry White,teaches_module,NMC5364
Sabrina Smith,teaches_module,BWS3806
Brandy Chavez,teaches_module,DMX1501
Paige Green,teaches_module,DOS4712
Brandon Mendez,teaches_module,SC4204HM
Angela Cuevas,teaches_module,MA3252
Christopher Nicholson,teaches_module,RVC1001
Holly Jordan,teaches_module,RE3807
Kelly Hardy,teaches_module,ME6401
Ryan Wright,teaches_module,CAH5106
Matthew Booth,teaches_module,NRM3301
Scott Hunt,teaches_module,MA4266
Steven Jones,teaches_module,SC3216
George Williams,teaches_module,FAS2552
Jacqueline Rojas,teaches_module,ME5361
Alexandra Huff,teaches_module,BWS3806
Melissa Morris,teaches_module,BMS5407
Kristy Williams,teaches_module,MB5104
Melissa Murray,teaches_module,PC5206
Lisa Benton,teaches_module,TME2143
Vanessa Murphy,teaches_module,CFG2002VN
Carolyn Chavez,teaches_module,EC4304HM
Alison Farley,teaches_module,TIE2100
Leslie Delgado,teaches_module,BMT5401B
Stefanie Robles,teaches_module,PS4332HM
Karen Webb,teaches_module,YIR4302G
Tiffany Miranda,teaches_module,RE2706
Dr. Jose Charles,teaches_module,ME5600B
Richard Hansen,teaches_module,CE5113QB
Jacob Hahn,teaches_module,MS2212
Misty Townsend,teaches_module,GMS5801
Christine Harper,teaches_module,CH4660HM
Mr. William Keith,teaches_module,DSS5210
Katherine Parker,teaches_module,CDM5104
Tyler Lopez,teaches_module,NM3243
Steven Hughes,teaches_module,EEK5105
Joseph Hebert,teaches_module,TEE3331
Andrew Morales,teaches_module,PHS3191
Gail Riddle,teaches_module,LL4109V
Brittany Hayes,teaches_module,CE5310AB
Mark Fields,teaches_module,ETP3202S
Christopher Lee,teaches_module,NST2052
Sean Stone,teaches_module,BMP5202
Penny Contreras,teaches_module,NST2049
Stephen Morales,teaches_module,IE5004
Megan Lindsey,teaches_module,TCX1004
Elizabeth Hughes,teaches_module,GET1003
Melanie Roberts,teaches_module,EL4213HM
Judy Gamble,teaches_module,FSC4202
Jerry Lane,teaches_module,ACE5402
Alan Cox,teaches_module,NSS2001D
Michael Smith,teaches_module,LLJ5094DV
Carol Aguilar,teaches_module,EN3551
Carol Phillips,teaches_module,LLJ5007
Victor Gonzalez,teaches_module,CH4201
Christopher Sanders,teaches_module,PR5152
Steven Johnson,teaches_module,UD5602
Samuel Hernandez,teaches_module,PC2289R
Michael Cox,teaches_module,TCE2184
Michael Wright,teaches_module,CM5268
Teresa Rivera,teaches_module,LL4177V
Joe Shaw,teaches_module,PC3246
Wanda Beck,teaches_module,EBA5006G
Daniel Castro,teaches_module,ME4261
Samantha Shelton,teaches_module,ECA5102
Daniel Brown,teaches_module,EC4333
Tina Deleon,teaches_module,UTC2728
Heather Holt,teaches_module,DL5202
Donald Stevens,teaches_module,MUA4226
Mr. Aaron Reyes,teaches_module,MUA3241
Cesar Wilson,teaches_module,TCN1111
Rachel Becker,teaches_module,JS3101
Mrs. Breanna Bridges DDS,teaches_module,NSW2001K
Anna York,teaches_module,PS4314
Robert Green,teaches_module,FIN3751
Michelle Sanchez,teaches_module,CH6262
Peggy Trevino,teaches_module,YIR3319
David Shaw MD,teaches_module,CH6262
Richard Craig,teaches_module,LLJ5339
Pamela Wright,teaches_module,MA4313
Phillip Donovan,teaches_module,MUA3228
Brenda Williams,teaches_module,MA5216
Tom Adams,teaches_module,BN5202
Robert Warner,teaches_module,MS2218
Alyssa King,teaches_module,YIR3301
Thomas Dawson,teaches_module,CFG1600
Jose West,teaches_module,GEH1062
Monica Pena,teaches_module,MA5271
Austin Tran,teaches_module,FST3288R
Christopher Smith,teaches_module,CM3191
