Subject,Predicate,Object
Joseph Barker,majors_in,Computer Science
Roger James,majors_in,Economics
Alyssa Duncan,majors_in,Medicine
Justin Guerrero,majors_in,Computer Engineering
Michael Lopez DDS,majors_in,Music
Kyle Thomas,majors_in,Computer Science
Kristina Serrano,majors_in,Geography
David Bush,majors_in,Music
William Richmond,majors_in,Nursing
Kayla Santiago,majors_in,History
Maria Tran,majors_in,Music
Logan Crawford,majors_in,Food Science and Technology
John Griffin,majors_in,Mechanical Engineering
Mark Davis,majors_in,Computer Science
Joseph Jordan,majors_in,Geography
Jennifer Steele,majors_in,Landscape Architecture
Scott Petersen,majors_in,History
Robert Smith,majors_in,Civil Engineering
Joseph Singh,majors_in,Physics
Michael Crawford,majors_in,Industrial Design
Bradley Roberts,majors_in,History
Carolyn Kirby,majors_in,Data Science and Economics
Michael Reeves,majors_in,Sociology
Nancy Mendez,majors_in,Pharmaceutical Science
David Lee,majors_in,Economics
Patrick Davis,majors_in,Geography
Tracy Alvarez,majors_in,Music
Christine Dunn,majors_in,Business Analytics
Brian Reilly,majors_in,Economics
Marcus Thomas,majors_in,Music
Caleb Fox,majors_in,Business Analytics
Brenda York,majors_in,"Philosophy, Politics &Economics"
Samuel Baker,majors_in,Music
Kelly Thomas,majors_in,Law
Anthony Rodriguez,majors_in,Business Administration
Kevin Donovan,majors_in,Nursing
Mary Graham,majors_in,Electrical Engineering
Traci Brown,majors_in,Information Systems
Jennifer Barnes,majors_in,Sociology
Linda Wallace,majors_in,Architecture
Melissa Miller,majors_in,Computer Engineering
Madison Baker,majors_in,Chemistry
Jane Lambert,majors_in,Pharmacy
Nicholas Valdez,majors_in,Business Administration
Mary Jones,majors_in,Data Science and Economics
Catherine Bernard,majors_in,Business Analytics
Kimberly Stevens,majors_in,Life Science
Maria Campbell,majors_in,Law
Joseph Rice,majors_in,History
Jerry Glenn,majors_in,Geography
Jordan Austin,majors_in,Business Administration
Frank Rivas,majors_in,Business Administration
Kimberly Owens,majors_in,Business Administration
Beth Smith,majors_in,Medicine
Tasha Maldonado,majors_in,Sociology
Michael Murphy,majors_in,Electrical Engineering
Rhonda Beard,majors_in,Business Administration
Marcus Burton,majors_in,Geography
Gerald Sims,majors_in,Business Administration
Amy Rosario,majors_in,Medicine
Michael Mcneil,majors_in,Data Science and Analytics
Elizabeth Campbell,majors_in,Data Science and Analytics
Morgan Chandler,majors_in,Geography
Karen Jackson,majors_in,Medicine
Jodi Barrett,majors_in,Physics
Rebecca Lewis,majors_in,Geography
Nancy Osborne,majors_in,Law
Matthew Wallace,majors_in,Social Work
Michelle Villanueva,majors_in,Music
Roberto Schneider,majors_in,Law
Michelle Jones,majors_in,Geography
Pamela Green,majors_in,Information Systems
Laura Johnson,majors_in,Mechanical Engineering
Brian Sanders,majors_in,Music
Luke Cain,majors_in,Data Science and Analytics
David Ramsey,majors_in,Music
Kimberly Edwards,majors_in,Mechanical Engineering
Gabriella Gamble,majors_in,Business Administration
Cassandra Williams,majors_in,Law
Michael Vaughn,majors_in,Law
Michelle Chan,majors_in,Information Systems
Gary Mitchell,majors_in,Architecture
Daniel Howard,majors_in,Business Administration
Debbie Lee,majors_in,Chemistry
Jill Hurley,majors_in,Medicine
Stephanie Boone,majors_in,Music
Faith Morgan,majors_in,Information Systems
Jason Fitzgerald,majors_in,Business Administration
Kimberly Robles,majors_in,Geography
Shannon Collins,majors_in,Music
Steven Ballard,majors_in,Medicine
Renee Decker,majors_in,Business Administration
Charles Thompson,majors_in,Computer Science
Anthony Jones,majors_in,Information Systems
Aaron Patel,majors_in,Music
Bernard Morgan,majors_in,Music
Ryan Rose,majors_in,Business Administration
Brian Cruz,majors_in,Industrial Design
Kimberly Wright,majors_in,"Philosophy, Politics &Economics"
Ryan Berry,majors_in,Information Systems
Regina Taylor,majors_in,Nursing
David Allen,majors_in,Medicine
Deanna Daniels,majors_in,Information Systems
Bryan Rose,majors_in,Data Science and Analytics
Derrick Weeks,majors_in,Physics
Marie Knight,majors_in,Business Analytics
Brian Mcdowell,majors_in,Psychology
Kayla Leon,majors_in,Business Administration
Dr. Kristy Fox,majors_in,Civil Engineering
Kelsey Solis,majors_in,Medicine
Margaret Miller,majors_in,Business Administration
Haley Smith,majors_in,Law
Kelsey Webster,majors_in,Law
Ashley Guerrero,majors_in,Music
Brenda Taylor,majors_in,Data Science and Economics
John Velasquez,majors_in,Business Administration
Garrett Hardin DVM,majors_in,Law
Bradley Kirby,majors_in,Business Administration
Robert Martinez,majors_in,Physics
Maria Powell,majors_in,Architecture
Amanda Turner,majors_in,Geography
Brian Heath,majors_in,Business Administration
Jamie Brown MD,majors_in,Landscape Architecture
Briana Young,majors_in,Architecture
Kimberly Duncan,majors_in,Computer Science
John Escobar,majors_in,Sociology
Lacey Rogers,majors_in,Computer Engineering
Cathy Hood,majors_in,Architecture
Laura Hernandez,majors_in,Medicine
Daniel Ortega,majors_in,Business Analytics
Penny Sanchez,majors_in,Mechanical Engineering
Judith Kirk,majors_in,Information Systems
Bryan Sanchez,majors_in,Social Work
David Carrillo,majors_in,Geography
Lauren Lee,majors_in,Computer Science
Lisa Smith,majors_in,Industrial Design
Pamela Reed,majors_in,Music
Dawn Sellers,majors_in,Medicine
Kimberly Howard,majors_in,Law
Lisa Hart,majors_in,Information Systems
Laurie Stone,majors_in,Business Analytics
Peter Price,majors_in,Business Administration
Pamela Thompson,majors_in,Law
John Holt,majors_in,Law
Gina Cole,majors_in,Physics
Paul Boyle,majors_in,Music
Michael Keith,majors_in,Music
Morgan Johnson,majors_in,Nursing
David Sharp,majors_in,Medicine
Dr. Robert Hicks,majors_in,"Philosophy, Politics &Economics"
Ronald Young,majors_in,Business Administration
Amy Webb,majors_in,Music
Todd Goodwin,majors_in,History
Jeremy Herring,majors_in,Law
Scott Archer,majors_in,Psychology
Michael Scott,majors_in,Business Administration
Mary Jimenez,majors_in,"Philosophy, Politics &Economics"
Melissa Mccarthy,majors_in,Law
Brent Smith,majors_in,Music
Marc Shields,majors_in,Music
Chelsea Estrada,majors_in,Business Administration
Autumn Mccann,majors_in,Nursing
Kelly Garrison,majors_in,Nursing
Melissa Owen,majors_in,Music
Connor Riley,majors_in,Law
Emma Lawson,majors_in,Information Systems
Charles Kim,majors_in,Music
Jessica Camacho,majors_in,Data Science and Analytics
Tasha Hernandez,majors_in,Business Administration
Elizabeth Jones,majors_in,Social Work
Garrett Golden,majors_in,Medicine
Jasmine Robinson,majors_in,Computer Science
Allison Bailey,majors_in,Law
Jordan Hammond,majors_in,Law
Samantha Hernandez,majors_in,History
Clifford Clark,majors_in,Music
Amanda Nelson,majors_in,Information Systems
Shannon Bridges,majors_in,Information Systems
Amanda Ruiz,majors_in,Business Analytics
Donald Mccoy,majors_in,Geography
David Lopez,majors_in,Law
Anthony Martinez,majors_in,Medicine
Danielle Moran,majors_in,Law
Joshua Becker,majors_in,Computer Engineering
Robert Johnson,majors_in,Law
Terry Reyes,majors_in,Business Analytics
Patrick Vargas,majors_in,Law
Alexandra Walker,majors_in,Business Administration
Danielle Martinez,majors_in,Computer Science
Andrea Wiley,majors_in,Electrical Engineering
Brandon Nelson,majors_in,Law
Daniel Chapman,majors_in,Geography
David Leach,majors_in,Geography
Diane Perez,majors_in,Medicine
Tyler Johnson,majors_in,Law
Austin Anderson,majors_in,Music
Mercedes Hudson,majors_in,Information Systems
Christopher Evans,majors_in,Law
Barbara Gonzalez,majors_in,Music
Ariana Robinson,majors_in,Law
Nicole Davis,majors_in,Nursing
Monica Henderson,majors_in,Music
Elizabeth Johnson,majors_in,Medicine
Andrea Nixon,majors_in,Music
Anthony Sellers,majors_in,Chemistry
Richard Stanton,majors_in,Nursing
Amanda Jackson,majors_in,Music
Diana Adkins,majors_in,Nursing
Bobby Shaw,majors_in,"Philosophy, Politics &Economics"
Matthew Best,majors_in,Music
Jared Ayala,majors_in,Music
Tammy Salazar,majors_in,Business Analytics
Andrew Bautista,majors_in,Civil Engineering
Karen Reed,majors_in,Data Science and Analytics
Taylor Hobbs,majors_in,Business Analytics
Brian Ho,majors_in,Civil Engineering
Cassandra Nolan,majors_in,Social Work
Katie Peters,majors_in,Music
Kyle Johnson,majors_in,Information Systems
Brittney Lowery MD,majors_in,Business Administration
Robert Daniels,majors_in,Medicine
Rebecca Johnson,majors_in,Music
Jordan Jacobson,majors_in,Computer Engineering
Sherry Hamilton,majors_in,Business Administration
Katherine Mahoney,majors_in,Sociology
Charles Benson,majors_in,Civil Engineering
Roy Lucas,majors_in,Social Work
Jessica Scott,majors_in,Medicine
Lori Strickland,majors_in,Environmental Studies
Jonathan Miller,majors_in,Business Administration
Victor Lynch,majors_in,Music
Patrick Gutierrez,majors_in,Music
Michael Jennings,majors_in,Business Administration
Jennifer Jones,majors_in,Music
Wanda Arroyo,majors_in,Computer Science
Brian Gilbert,majors_in,Music
James Meadows,majors_in,Life Science
Anthony Andersen,majors_in,Business Analytics
Gary Briggs,majors_in,Sociology
Javier Perez,majors_in,Business Analytics
Brenda Nguyen,majors_in,Music
Samantha Cruz,majors_in,Law
Kelsey Daniel,majors_in,Business Administration
Kim Sanchez,majors_in,Law
Gabrielle Scott,majors_in,Social Work
Isaiah Robertson,majors_in,Business Administration
Laura Shaw,majors_in,Music
Natalie Carter,majors_in,Music
Julie Rodriguez,majors_in,Law
James Hood,majors_in,Industrial Design
Latasha Thompson,majors_in,Social Work
Sean Moore,majors_in,Music
Laurie Leonard,majors_in,Psychology
Richard Reed,majors_in,Music
Amber Martin,majors_in,Environmental Studies
Janet Gibson,majors_in,Geography
Stacy Stewart,majors_in,Music
Taylor Smith,majors_in,Information Systems
Aaron Potter,majors_in,Food Science and Technology
Linda Lopez,majors_in,Social Work
Cody Bell,majors_in,Sociology
Taylor Herring,majors_in,Law
Desiree Patterson PhD,majors_in,Music
Desiree Patterson ,majors_in,Music
Stanley Galvan,majors_in,Music
Dennis Williams,majors_in,Law
Christina Eaton,majors_in,Business Administration
Ms. Katherine Fisher,majors_in,Food Science and Technology
Jamie Wells,majors_in,Music
Paul Rodriguez,majors_in,Data Science and Economics
Christopher Fitzgerald,majors_in,Nursing
Sean Reynolds DVM,majors_in,Medicine
Benjamin Hughes,majors_in,Medicine
Frances Garcia,majors_in,Law
David Pierce,majors_in,Law
Christopher Duran,majors_in,Information Systems
Carolyn Brown,majors_in,Nursing
Brian Bishop,majors_in,Architecture
Anita Stewart,majors_in,Economics
Shannon Stephens,majors_in,Business Administration
John Parsons,majors_in,Medicine
Henry Barber,majors_in,Medicine
Julie Shields,majors_in,Nursing
Veronica Robertson DVM,majors_in,Law
Briana Phillips,majors_in,Music
Maria Sanford DDS,majors_in,Civil Engineering
Sarah Perez,majors_in,Computer Science
Randy James,majors_in,Nursing
Joshua Frazier,majors_in,Medicine
Mary Carrillo MD,majors_in,Pharmacy
Erin Sanders,majors_in,Medicine
Joshua Gallagher,majors_in,Psychology
Steven Payne,majors_in,Business Analytics
Monica Miller,majors_in,Medicine
Ann Mcknight MD,majors_in,Nursing
Victoria Taylor,majors_in,Law
Barbara Garcia,majors_in,Business Administration
Peggy Shields,majors_in,Law
Denise Perez,majors_in,Music
Ricky Bryan,majors_in,Music
Tyler Daniels,majors_in,Psychology
Jennifer Smith,majors_in,Nursing
David Young,majors_in,Nursing
Stephen Day,majors_in,Medicine
Willie Martin,majors_in,Business Administration
Samantha Smith,majors_in,Medicine
Julie Gilbert,majors_in,Business Analytics
Patricia Nguyen,majors_in,Medicine
Robert Rodriguez,majors_in,Environmental Studies
Brian Taylor,majors_in,Computer Science
Douglas Jones,majors_in,Music
Jeremy Young,majors_in,Law
Jeremy Santos,majors_in,Music
Alicia Kelley,majors_in,Data Science and Analytics
Wayne Davis,majors_in,Information Systems
Blake Stevens,majors_in,Sociology
Rachel Johnson,majors_in,Business Administration
Belinda Dunn,majors_in,Information Systems
Catherine Hughes,majors_in,Medicine
Breanna Harrell,majors_in,Music
Amy Singh,majors_in,Sociology
Kathleen Flynn,majors_in,Business Administration
Kenneth Wilkins,majors_in,Law
Dominic Ponce,majors_in,Business Administration
Shawn Mills,majors_in,Music
Patricia Barber,majors_in,"Philosophy, Politics &Economics"
Leslie Moore,majors_in,Computer Science
Karen Mitchell,majors_in,Social Work
Eric Thornton,majors_in,Architecture
Rachel Mendoza,majors_in,Industrial Design
William Brown,majors_in,Medicine
Ryan Mcconnell,majors_in,Law
Willie Cunningham,majors_in,Business Administration
Larry Smith,majors_in,Business Administration
Christy Martin,majors_in,Nursing
Jordan Schaefer,majors_in,Civil Engineering
Johnathan Schwartz,majors_in,Music
Austin Freeman,majors_in,Geography
Steven Frazier,majors_in,Law
Jennifer Kelley,majors_in,Medicine
Shannon Brown,majors_in,Business Analytics
Patricia Ramirez,majors_in,Business Analytics
Amy Hunt,majors_in,Business Administration
Brian Ayers,majors_in,Electrical Engineering
Tracey Hall,majors_in,Law
Robert Edwards,majors_in,Business Administration
James Martin,majors_in,"Philosophy, Politics &Economics"
Joanna Rodriguez,majors_in,Business Administration
Stephanie Martinez,majors_in,Chemistry
Carlos Warren,majors_in,Business Administration
Tony James,majors_in,Physics
Paul Brown,majors_in,Law
David Hull,majors_in,Landscape Architecture
Jodi Moreno,majors_in,Medicine
Lawrence Jones,majors_in,Nursing
Robin Phillips,majors_in,Nursing
Shane Braun,majors_in,Business Administration
Lauren Jones,majors_in,Nursing
Michelle Anderson,majors_in,Business Administration
Shannon Rodriguez,majors_in,Law
Kenneth Owens,majors_in,Music
Jesse Jackson,majors_in,Medicine
Robert Reed,majors_in,Law
Wesley Peters,majors_in,Business Administration
Rodney Durham,majors_in,Music
Christopher Martin,majors_in,Life Science
Nicholas Johnson,majors_in,Sociology
Stacy Rangel,majors_in,Data Science and Economics
Bradley Ferguson,majors_in,Geography
Jordan Fisher,majors_in,Music
Tammy Cordova,majors_in,Geography
Travis Morris,majors_in,Electrical Engineering
Traci Wright,majors_in,Law
Tammy Nguyen,majors_in,Business Administration
Kristi Robinson,majors_in,Law
Steven Jones,majors_in,Business Administration
Mark Simmons,majors_in,Business Administration
Amy Williams,majors_in,Data Science and Economics
Jennifer Vaughn,majors_in,Music
Gary Medina,majors_in,Civil Engineering
Christopher Moore,majors_in,Industrial Design
Stephanie Kim,majors_in,Music
Kelly Diaz,majors_in,Computer Science
Marcus Velez,majors_in,Nursing
Jose Harris,majors_in,Civil Engineering
Deborah Martin,majors_in,Music
Christine Taylor,majors_in,Sociology
Randall Mccormick,majors_in,Medicine
Stephen Green,majors_in,Computer Science
Tammy Jones,majors_in,Information Systems
Matthew Evans,majors_in,Data Science and Economics
Lawrence Peters,majors_in,Information Systems
Gina Valencia,majors_in,Medicine
Maria Garcia,majors_in,Music
Ryan Baker,majors_in,Music
Jean Haas,majors_in,Computer Engineering
Lisa King,majors_in,Life Science
Kelly Carter,majors_in,Computer Engineering
Rebecca Farmer,majors_in,Landscape Architecture
Melissa Robinson,majors_in,Architecture
Cesar Smith,majors_in,Business Administration
Beth Mclaughlin,majors_in,Economics
Jennifer Kidd,majors_in,Information Systems
Yvette Johnson DVM,majors_in,Nursing
Timothy Martin,majors_in,Law
James Brown,majors_in,Social Work
Erik Bishop,majors_in,Business Administration
Beth Ellison,majors_in,Computer Engineering
Joseph Franklin,majors_in,Geography
Sarah Russell,majors_in,Chemistry
Matthew Taylor,majors_in,Social Work
Renee Charles,majors_in,Information Systems
Victoria Robertson,majors_in,Civil Engineering
David Nelson,majors_in,Medicine
Timothy Lopez,majors_in,Law
Zachary Patterson,majors_in,Law
Felicia Garcia,majors_in,Business Administration
Yvonne Walker,majors_in,Law
Travis Leon,majors_in,Physics
Kimberly Clark,majors_in,Business Administration
Joshua Stark,majors_in,Business Analytics
Daniel Duke,majors_in,Music
Stephen Woods,majors_in,Law
Jeffery Jones,majors_in,Landscape Architecture
Joseph Moreno,majors_in,Civil Engineering
Ann Evans,majors_in,Business Administration
Ryan Mcdowell,majors_in,Music
Sarah Rodriguez,majors_in,Law
Robert Flores,majors_in,Law
Brandy Smith,majors_in,Law
Joshua Chavez,majors_in,Social Work
Pamela Barrera,majors_in,Law
Amy Compton,majors_in,Physics
Chris Thomas,majors_in,Pharmaceutical Science
Kathleen Rodriguez,majors_in,Sociology
Lucas Reed,majors_in,Music
Shelia Garcia,majors_in,Industrial Design
Zachary Smith,majors_in,Medicine
Hunter Hendricks,majors_in,Business Administration
Raymond Ramos,majors_in,Information Systems
Tina Herrera,majors_in,Business Analytics
Shawn Harris,majors_in,Business Administration
Lisa Wilson,majors_in,Psychology
Daniel Anderson,majors_in,Computer Science
Nicholas Hernandez,majors_in,Architecture
Christine Maxwell,majors_in,Business Administration
Karen Johnson,majors_in,Social Work
Dennis Jenkins,majors_in,Psychology
Janet Smith,majors_in,Business Administration
Gabrielle Mosley,majors_in,Information Systems
Michael Miles,majors_in,Psychology
Allen Dunn,majors_in,Computer Science
Jody Williamson,majors_in,Computer Science
Sabrina Cook,majors_in,History
Joseph Phillips,majors_in,Medicine
Tammy Campbell,majors_in,Nursing
Jamie Moore,majors_in,Law
Deborah Stewart DVM,majors_in,Computer Science
Kristen Rose,majors_in,Psychology
Gregory Jackson Jr.,majors_in,Architecture
Patrick Turner,majors_in,Business Analytics
Kathryn Cook,majors_in,"Philosophy, Politics &Economics"
Daniel Jackson,majors_in,Data Science and Economics
Gerald Ramirez,majors_in,Music
Deborah Perkins DDS,majors_in,Physics
Michelle Baker,majors_in,Music
Brenda Harris,majors_in,Business Administration
Dennis James,majors_in,Business Analytics
Patricia Ray,majors_in,Social Work
Craig Salazar,majors_in,Information Systems
Brian Solis,majors_in,Mechanical Engineering
Sarah Murray,majors_in,Computer Science
Richard Holloway,majors_in,Law
Brooke Wright,majors_in,Landscape Architecture
Melanie Morales,majors_in,Industrial Design
Alicia Miller,majors_in,Business Administration
Jennifer Jacobs,majors_in,Law
Alan Chavez,majors_in,Business Administration
Jennifer Clark,majors_in,Music
Allison Harrison,majors_in,Sociology
Andrew Stone,majors_in,Business Analytics
Carlos Steele,majors_in,Life Science
David Huerta,majors_in,Law
Heather Robinson,majors_in,Medicine
Patty Williams,majors_in,Food Science and Technology
Dakota Doyle,majors_in,Life Science
Michele Hall,majors_in,Business Administration
Daniel Smith,majors_in,Computer Science
Laura Welch,majors_in,Music
Rhonda Thomas,majors_in,Life Science
Linda Campbell,majors_in,Architecture
Peter Wagner,majors_in,Music
Anita Gray,majors_in,Medicine
Jessica Abbott,majors_in,History
Travis Moore,majors_in,Law
John Green,majors_in,Architecture
Kevin Christensen,majors_in,Nursing
Joseph Miranda,majors_in,Environmental Studies
Philip Ryan,majors_in,Medicine
Kelsey Wolf,majors_in,Business Administration
Sherri Potter,majors_in,Architecture
Timothy Torres,majors_in,Nursing
Adam Alvarez,majors_in,Business Administration
Michelle Johnson,majors_in,Physics
Taylor Hicks,majors_in,Information Systems
Michael Orozco,majors_in,Sociology
Lawrence Rodriguez,majors_in,Law
Tyler White,majors_in,Business Administration
Corey Chen,majors_in,Landscape Architecture
Emily Wood,majors_in,Nursing
Melanie Doyle,majors_in,Music
Tyler Flores,majors_in,Business Administration
Sherri Vargas,majors_in,Psychology
Evan King,majors_in,Information Systems
Joy Black,majors_in,Social Work
Hannah Munoz,majors_in,Music
Heather Jones,majors_in,Music
Melissa Rodgers,majors_in,Law
Shannon Swanson,majors_in,Computer Science
Terry Moore,majors_in,"Philosophy, Politics &Economics"
Elizabeth Pena,majors_in,Economics
Richard Hunt,majors_in,Music
Lori Smith,majors_in,Business Administration
Reginald Vazquez,majors_in,Business Administration
Christian Johnson,majors_in,Information Systems
Daniel Shaw,majors_in,Geography
Jacqueline Trujillo,majors_in,Social Work
Anthony Moody,majors_in,Architecture
Terry Garcia,majors_in,Medicine
Eddie Joseph,majors_in,Business Administration
Rita Tran,majors_in,Law
Robert Fields,majors_in,Business Administration
William Ferguson,majors_in,Business Administration
Brent Melendez,majors_in,Civil Engineering
Marie Fox,majors_in,Geography
Maria Miller,majors_in,Law
Ian Bennett,majors_in,Music
Alexis Henry,majors_in,Physics
Crystal James,majors_in,Information Systems
Jesus Rodgers,majors_in,Computer Science
Michelle Perez,majors_in,Mechanical Engineering
Lisa Wood,majors_in,History
Richard Salazar,majors_in,Computer Science
Brendan Schmitt,majors_in,Law
Brenda Cox,majors_in,Nursing
Kevin Wright,majors_in,Business Administration
Jennifer Yu,majors_in,Business Administration
Jerry Ali,majors_in,"Philosophy, Politics &Economics"
Ms. Darlene Cobb,majors_in,Industrial Design
Steven Watkins,majors_in,Landscape Architecture
Johnny Garrison,majors_in,Business Administration
Rachel Monroe,majors_in,Music
Gregory Lopez,majors_in,Music
David Scott,majors_in,Business Analytics
Matthew Silva,majors_in,History
Brandon Lopez,majors_in,Food Science and Technology
Travis Olson,majors_in,Mechanical Engineering
Samantha Martin,majors_in,Pharmaceutical Science
Faith Miles,majors_in,Architecture
Joseph Price,majors_in,Business Administration
Lisa Barnett,majors_in,Business Administration
Elizabeth Gordon,majors_in,Music
Michael Stewart,majors_in,Music
Susan Brooks,majors_in,Medicine
Jennifer Reyes,majors_in,Information Systems
Matthew Diaz,majors_in,Medicine
Jessica Robinson,majors_in,Data Science and Economics
Brian Vincent,majors_in,Environmental Studies
Karen Ewing,majors_in,Environmental Studies
Ryan Alvarez,majors_in,Business Analytics
Gabriella Leon,majors_in,Nursing
Christie Jones,majors_in,"Philosophy, Politics &Economics"
Julie Munoz,majors_in,Business Administration
Kyle Wang,majors_in,Nursing
Timothy Bell,majors_in,Music
Douglas Lopez,majors_in,History
Brittany Cabrera,majors_in,Music
Dr. Crystal Morris,majors_in,Nursing
Teresa Boyd,majors_in,Business Administration
Mary White,majors_in,Nursing
Justin Marks,majors_in,Data Science and Analytics
Cheryl Brewer,majors_in,Law
Laura Williams,majors_in,Nursing
Lauren Johnson,majors_in,Nursing
Paul Parker,majors_in,Business Administration
Rebecca Wood,majors_in,Business Analytics
Barbara Lozano,majors_in,Social Work
Thomas Armstrong,majors_in,Landscape Architecture
Robin Smith,majors_in,Nursing
Benjamin Martin,majors_in,Chemistry
Kelly Rosario,majors_in,Nursing
Kevin Young,majors_in,Civil Engineering
Nicole Olson,majors_in,Medicine
Mr. Cameron White,majors_in,Architecture
Malik Castillo,majors_in,Music
Ashlee Huerta,majors_in,Information Systems
William Santana,majors_in,Pharmaceutical Science
Jessica Lane,majors_in,Food Science and Technology
Dr. Molly Hoffman,majors_in,Information Systems
Joseph Walton,majors_in,Social Work
Jeffrey Fox,majors_in,Law
Daniel Martin,majors_in,Music
Doris West,majors_in,Computer Science
Robert Rangel,majors_in,Business Analytics
Carly Hanna,majors_in,Social Work
Karen Woods,majors_in,Business Administration
Donna Sanders,majors_in,Music
Kelly Barker,majors_in,Law
Carrie Jensen,majors_in,Geography
Chelsea Robertson,majors_in,Chemistry
Kevin Smith,majors_in,Nursing
Zachary Harris,majors_in,Music
Phillip Martin,majors_in,Business Administration
Christopher Phelps,majors_in,Information Systems
Joshua Parks,majors_in,Music
Rhonda Curtis,majors_in,Nursing
Clarence Curry,majors_in,Geography
Christian Hines,majors_in,Business Administration
Andrew Whitaker,majors_in,Geography
Christina Holland,majors_in,Music
Laura Jackson,majors_in,Pharmaceutical Science
Joshua Allen,majors_in,Data Science and Analytics
Noah Lang,majors_in,History
Donald Simon,majors_in,Medicine
Leslie Robinson,majors_in,Landscape Architecture
Haley Orr MD,majors_in,Sociology
Wanda Carter,majors_in,Architecture
Steve Johnson,majors_in,Music
Lisa Johnson,majors_in,Life Science
Jeff Summers,majors_in,Business Administration
